time,groundspeed
2022-07-17T18:58:21.152,123
2022-07-17T18:58:22.013,123
2022-07-17T18:58:22.513,124
2022-07-17T18:58:23.975,123
2022-07-17T18:58:25.037,123
2022-07-17T18:58:26.148,123
2022-07-17T18:58:26.839,124
2022-07-17T18:58:27.550,124
2022-07-17T18:58:28.701,124
2022-07-17T18:58:29.562,124
2022-07-17T18:58:30.874,124
2022-07-17T18:58:31.836,124
2022-07-17T18:58:32.546,124
2022-07-17T18:58:34.108,124
2022-07-17T18:58:35.069,124
2022-07-17T18:58:35.970,124
2022-07-17T18:58:36.932,124
2022-07-17T18:58:37.843,125
2022-07-17T18:58:38.404,124
2022-07-17T18:58:39.968,124
2022-07-17T18:58:40.969,124
2022-07-17T18:58:41.530,124
2022-07-17T18:58:42.893,125
2022-07-17T18:58:44.105,124
2022-07-17T18:58:44.858,124
2022-07-17T18:58:45.669,124
2022-07-17T18:58:47.083,123
2022-07-17T18:58:47.694,123
2022-07-17T18:58:48.705,123
2022-07-17T18:58:49.666,122
2022-07-17T18:58:50.518,122
2022-07-17T18:58:51.880,122
2022-07-17T18:58:52.942,122
2022-07-17T18:58:53.553,121
2022-07-17T18:58:54.864,121
2022-07-17T18:58:55.825,120
2022-07-17T18:58:57.137,120
2022-07-17T18:58:58.148,119
2022-07-17T18:58:58.859,119
2022-07-17T18:59:00.060,118
2022-07-17T18:59:01.121,118
2022-07-17T18:59:01.582,118
2022-07-17T18:59:02.693,117
2022-07-17T18:59:03.954,117
2022-07-17T18:59:04.865,116
2022-07-17T18:59:06.127,115
2022-07-17T18:59:06.638,114
2022-07-17T18:59:08.099,112
2022-07-17T18:59:08.410,111
2022-07-17T18:59:09.873,107
2022-07-17T18:59:10.825,106
2022-07-17T18:59:11.687,106
2022-07-17T18:59:12.648,105
2022-07-17T18:59:13.961,105
2022-07-17T18:59:14.922,109
2022-07-17T18:59:16.034,108
2022-07-17T18:59:16.945,107
2022-07-17T18:59:17.697,107
2022-07-17T18:59:18.859,105
2022-07-17T18:59:19.820,105
2022-07-17T18:59:20.982,105
2022-07-17T18:59:21.942,105
2022-07-17T18:59:22.453,103
2022-07-17T18:59:23.815,62.1
2022-07-17T18:59:31.637,105
2022-07-17T18:59:32.598,102
2022-07-17T18:59:33.859,102
2022-07-17T18:59:34.811,102
2022-07-17T18:59:35.863,101
2022-07-17T18:59:36.665,120.7
2022-07-17T18:59:41.114,147.5
2022-07-17T18:59:42.025,102
2022-07-17T18:59:42.436,102
2022-07-17T18:59:44.088,102
2022-07-17T18:59:44.699,101
2022-07-17T18:59:45.610,101
2022-07-17T18:59:46.621,101
2022-07-17T18:59:47.582,100
2022-07-17T18:59:48.944,100
2022-07-17T18:59:49.855,100
2022-07-17T18:59:50.716,100
2022-07-17T18:59:51.677,101
2022-07-17T18:59:52.438,101
2022-07-17T18:59:53.999,101
2022-07-17T18:59:54.850,100
2022-07-17T18:59:55.462,100
2022-07-17T18:59:56.474,101
2022-07-17T18:59:57.786,101
2022-07-17T18:59:58.838,101
2022-07-17T18:59:59.848,101
2022-07-17T19:00:00.859,101
2022-07-17T19:00:01.420,101
2022-07-17T19:00:02.713,101
2022-07-17T19:00:03.524,101
2022-07-17T19:00:04.787,101
2022-07-17T19:00:05.950,101
2022-07-17T19:00:06.612,101
2022-07-17T19:00:07.854,101
2022-07-17T19:00:08.866,101
2022-07-17T19:00:10.127,101
2022-07-17T19:00:10.988,101
2022-07-17T19:00:11.849,101
2022-07-17T19:00:13.110,101
2022-07-17T19:00:14.632,101
2022-07-17T19:00:15.493,102
2022-07-17T19:00:16.956,102
2022-07-17T19:00:17.667,102
2022-07-17T19:00:18.519,102
2022-07-17T19:00:19.631,103
2022-07-17T19:00:20.542,103
2022-07-17T19:00:22.054,103
2022-07-17T19:00:22.865,103
2022-07-17T19:00:23.626,103
2022-07-17T19:00:24.737,103
2022-07-17T19:00:25.448,104
2022-07-17T19:00:27.000,104
2022-07-17T19:00:28.112,104
2022-07-17T19:00:28.572,107
2022-07-17T19:00:29.985,107
2022-07-17T19:00:30.897,107
2022-07-17T19:00:31.707,107
2022-07-17T19:00:32.768,107
2022-07-17T19:00:33.779,109
2022-07-17T19:00:34.891,108
2022-07-17T19:00:35.893,108
2022-07-17T19:00:37.055,108
2022-07-17T19:00:37.466,108
2022-07-17T19:00:38.728,108
2022-07-17T19:00:39.789,108
2022-07-17T19:00:40.950,108
2022-07-17T19:00:41.811,108
2022-07-17T19:00:42.773,113
2022-07-17T19:00:43.585,113
2022-07-17T19:00:45.138,113
2022-07-17T19:00:45.999,112
2022-07-17T19:00:46.560,112
2022-07-17T19:00:47.611,112
2022-07-17T19:00:49.184,112
2022-07-17T19:00:50.646,112
2022-07-17T19:00:51.907,109
2022-07-17T19:00:53.159,110
2022-07-17T19:00:53.620,110
2022-07-17T19:00:54.832,111
2022-07-17T19:00:56.093,113
2022-07-17T19:00:56.454,114
2022-07-17T19:00:58.066,114
2022-07-17T19:00:58.577,114
2022-07-17T19:00:59.988,113
2022-07-17T19:01:00.449,112
2022-07-17T19:01:01.560,112
2022-07-17T19:01:03.163,112
2022-07-17T19:01:03.624,111
2022-07-17T19:01:04.536,111
2022-07-17T19:01:06.147,113
2022-07-17T19:01:06.598,112
2022-07-17T19:01:08.060,111
2022-07-17T19:01:09.121,111
2022-07-17T19:01:09.984,111
2022-07-17T19:01:10.743,111
2022-07-17T19:01:12.146,110
2022-07-17T19:01:12.456,109
2022-07-17T19:01:13.670,109
2022-07-17T19:01:14.632,108
2022-07-17T19:01:15.894,108
2022-07-17T19:01:16.596,108
2022-07-17T19:01:17.657,107
2022-07-17T19:01:18.818,107
2022-07-17T19:01:19.979,106
